Product,Channel,gps_request_id,Plan_type,Plan_State,miningpassing,subscription_period,sales_code,OrderCat_OnPaymentType,FilterStatus,gps_request_status,Couponcode,gps_plan_id,order_created_at,Payment_month,Payment_Date,collection,RelayPrice_incl_gst,paid_status
GPS,Market,1086828,NON- AIS,,NON-AIS,ANNUAL,23757,PayLater,ACTIVE,ACTIVE,,257,2025-05-07T17:32:08,202505,21-05-2025,3400.0,0.0,Paid
GPS,Market,1111720,NON- AIS,,NON-AIS,ANNUAL,339574,PayLater,ACTIVE,ACTIVE,,257,2025-06-09T10:55:53,202506,10-06-2025,3500.0,0.0,Paid
GPS,Market,1114179,NON- AIS,,NON-AIS,ANNUAL,633716,PayLater,ACTIVE,ACTIVE,,257,2025-06-11T16:14:56,202506,12-06-2025,3400.0,0.0,Paid
GPS,Market,1041889,NON- AIS,,NON-AIS,ANNUAL,81766,PayLater,ACTIVE,ACTIVE,,257,2025-03-16T13:59:02,202503,17-03-2025,3400.0,0.0,Paid
GPS,Market,1110295,NON- AIS,,NON-AIS,ANNUAL,796893,PayLater,ACTIVE,ACTIVE,,257,2025-06-06T15:08:06,202506,07-06-2025,3400.0,0.0,Paid
GPS,Market,1030041,NON- AIS,,NON-AIS,ANNUAL,550691,Regular,ACTIVE,ACTIVE,,257,2025-03-01T09:56:55,202503,01-03-2025,3400.0,0.0,Paid
GPS,Market,1073930,NON- AIS,,NON-AIS,ANNUAL,421435,Regular,ACTIVE,ACTIVE,,257,2025-04-21T22:57:02,202504,21-04-2025,3299.0,0.0,Paid
GPS,Market,1123542,NON- AIS,,NON-AIS,ANNUAL,30064,PayLater,ACTIVE,ACTIVE,,257,2025-06-23T09:56:50,202506,23-06-2025,3400.0,0.0,Paid
GPS,Market,1107935,NON- AIS,,NON-AIS,ANNUAL,931262,Regular,ACTIVE,ACTIVE,,257,2025-06-03T22:43:14,202506,03-06-2025,3400.0,0.0,Paid
GPS,Market,1037425,NON- AIS,,NON-AIS,ANNUAL,60182,PayLater,ACTIVE,ACTIVE,,257,2025-03-10T12:03:10,202503,26-03-2025,3400.0,0.0,Paid
GPS,Market,1107342,NON- AIS,,NON-AIS,ANNUAL,54709,PayLater,ACTIVE,ACTIVE,,257,2025-06-03T14:11:59,202506,07-06-2025,2400.0,0.0,Paid
GPS,Market,1032121,NON- AIS,,NON-AIS,ANNUAL,65052,PayLater,ACTIVE,ACTIVE,,257,2025-03-03T19:19:23,202503,12-03-2025,3000.0,0.0,Paid
GPS,Market,1094492,NON- AIS,,NON-AIS,ANNUAL,48869,Regular,ACTIVE,ACTIVE,,257,2025-05-17T14:32:15,202505,17-05-2025,3299.0,0.0,Paid
GPS,Tele,1098512,NON- AIS,,NON-AIS,ANNUAL,341329,PayLater,ACTIVE,ACTIVE,,257,2025-05-22T22:09:33,202505,23-05-2025,3299.0,0.0,Paid
GPS,Tele,1049245,NON- AIS,,NON-AIS,ANNUAL,309132,PayLater,ACTIVE,ACTIVE,,257,2025-03-25T11:52:36,202503,25-03-2025,3400.0,0.0,Paid
GPS,Market,1102363,NON- AIS,,NON-AIS,ANNUAL,50949,Regular,ACTIVE,ACTIVE,,257,2025-05-28T11:25:17,202505,28-05-2025,3400.0,0.0,Paid
GPS,Market,1060000,NON- AIS,,NON-AIS,ANNUAL,738563,PayLater,ACTIVE,ACTIVE,,257,2025-04-08T10:02:47,202504,09-04-2025,3400.0,0.0,Paid
GPS,Market,1123501,NON- AIS,,NON-AIS,ANNUAL,22619,PayLater,ACTIVE,ACTIVE,,257,2025-06-22T20:18:14,202506,23-06-2025,3400.0,0.0,Paid
GPS,Market,1101111,NON- AIS,,NON-AIS,ANNUAL,128174,Regular,ACTIVE,ACTIVE,,257,2025-05-26T16:57:12,202505,26-05-2025,3699.0,300.0,Paid
GPS,Market,1119770,NON- AIS,,NON-AIS,ANNUAL,387508,Regular,ACTIVE,ACTIVE,,257,2025-06-18T15:18:21,202506,18-06-2025,3400.0,0.0,Paid
GPS,Market,1042236,NON- AIS,,NON-AIS,ANNUAL,726354,Regular,ACTIVE,ACTIVE,,257,2025-03-17T11:47:57,202503,17-03-2025,3500.0,0.0,Paid
GPS,Tele,1098723,NON- AIS,,NON-AIS,ANNUAL,541578,PayLater,ACTIVE,ACTIVE,,257,2025-05-23T12:05:06,202505,26-05-2025,2950.0,300.0,Paid
GPS,Market,1081127,NON- AIS,,NON-AIS,ANNUAL,430865,PayLater,ACTIVE,ACTIVE,,257,2025-04-29T21:49:45,202505,04-05-2025,3400.0,0.0,Paid
GPS,Market,1033726,NON- AIS,,NON-AIS,ANNUAL,212473,Regular,ACTIVE,ACTIVE,,257,2025-03-05T15:53:09,202503,05-03-2025,3500.0,0.0,Paid
GPS,Market,1080446,NON- AIS,,NON-AIS,ANNUAL,65052,PayLater,ACTIVE,ACTIVE,,257,2025-04-29T11:17:24,202505,07-05-2025,3400.0,0.0,Paid
GPS,Tele,1077467,NON- AIS,,NON-AIS,ANNUAL,943465,PayLater,ACTIVE,ACTIVE,,257,2025-04-25T14:07:56,202504,25-04-2025,2650.0,0.0,Paid
GPS,Market,1115664,NON- AIS,,NON-AIS,ANNUAL,110959,PayLater,ACTIVE,ACTIVE,,257,2025-06-13T12:34:54,202506,13-06-2025,2650.0,0.0,Paid
GPS,Market,1051734,NON- AIS,,NON-AIS,ANNUAL,471584,Regular,ACTIVE,ACTIVE,,257,2025-03-28T09:20:23,202503,28-03-2025,3400.0,0.0,Paid
GPS,Tele,1085405,NON- AIS,,NON-AIS,ANNUAL,585361,PayLater,ACTIVE,ACTIVE,,257,2025-05-06T10:16:26,202505,06-05-2025,3299.0,0.0,Paid
GPS,Market,1092798,NON- AIS,,NON-AIS,ANNUAL,168541,Regular,ACTIVE,ACTIVE,,257,2025-05-15T14:58:13,202505,15-05-2025,3299.0,0.0,Paid
GPS,Market,1086606,NON- AIS,,NON-AIS,ANNUAL,55520,PayLater,ACTIVE,ACTIVE,,257,2025-05-07T14:33:05,202505,10-05-2025,3299.0,0.0,Paid
GPS,Market,1042740,NON- AIS,,NON-AIS,ANNUAL,817658,Regular,ACTIVE,ACTIVE,,257,2025-03-17T17:02:49,202503,17-03-2025,3400.0,0.0,Paid
GPS,Market,1079256,NON- AIS,,NON-AIS,ANNUAL,927763,PayLater,ACTIVE,ACTIVE,,257,2025-04-27T14:38:53,202504,28-04-2025,3599.0,0.0,Paid
GPS,Market,1121253,NON- AIS,,NON-AIS,ANNUAL,623729,PayLater,ACTIVE,ACTIVE,,257,2025-06-20T11:23:33,202506,22-06-2025,3599.0,0.0,Paid
GPS,Market,1070020,NON- AIS,,NON-AIS,ANNUAL,362199,Regular,ACTIVE,ACTIVE,,257,2025-04-17T21:15:04,202504,17-04-2025,3400.0,0.0,Paid
GPS,Market,1106071,NON- AIS,,NON-AIS,ANNUAL,909425,PayLater,ACTIVE,ACTIVE,,257,2025-06-02T09:39:59,202506,10-06-2025,2400.0,0.0,Paid
GPS,Market,1069712,NON- AIS,,NON-AIS,ANNUAL,481976,PayLater,ACTIVE,ACTIVE,,257,2025-04-17T16:56:07,202504,18-04-2025,3400.0,0.0,Paid
GPS,Market,1045488,NON- AIS,,NON-AIS,ANNUAL,726228,Regular,ACTIVE,ACTIVE,,257,2025-03-20T16:26:27,202503,20-03-2025,3400.0,0.0,Paid
GPS,Market,1098042,NON- AIS,,NON-AIS,ANNUAL,160863,PayLater,ACTIVE,ACTIVE,,257,2025-05-22T14:51:22,202505,22-05-2025,3599.0,300.0,Paid
GPS,Market,1113931,NON- AIS,,NON-AIS,ANNUAL,863937,PayLater,ACTIVE,ACTIVE,,257,2025-06-11T13:32:02,202506,11-06-2025,3699.0,300.0,Paid
GPS,Market,1048180,NON- AIS,,NON-AIS,ANNUAL,680551,Regular,ACTIVE,ACTIVE,,257,2025-03-24T09:10:38,202503,24-03-2025,2500.0,0.0,Paid
GPS,Market,1059998,NON- AIS,,NON-AIS,ANNUAL,399084,PayLater,ACTIVE,ACTIVE,,257,2025-04-08T10:01:26,202504,08-04-2025,3400.0,0.0,Paid
GPS,Tele,1038518,NON- AIS,,NON-AIS,ANNUAL,381130,PayLater,ACTIVE,ACTIVE,,257,2025-03-11T13:35:13,202503,11-03-2025,3299.0,0.0,Paid
GPS,Market,1094654,NON- AIS,,NON-AIS,ANNUAL,722425,PayLater,ACTIVE,ACTIVE,,257,2025-05-17T16:26:04,202505,17-05-2025,3699.0,300.0,Paid
GPS,Market,1097154,NON- AIS,,NON-AIS,ANNUAL,687252,PayLater,ACTIVE,ACTIVE,,257,2025-05-21T13:12:44,202505,21-05-2025,3400.0,0.0,Paid
GPS,Market,1122266,NON- AIS,,NON-AIS,ANNUAL,837077,PayLater,ACTIVE,ACTIVE,,257,2025-06-21T11:50:07,202506,23-06-2025,3400.0,0.0,Paid
GPS,Market,1052176,NON- AIS,,NON-AIS,ANNUAL,269377,PayLater,ACTIVE,ACTIVE,,257,2025-03-28T15:00:38,202503,29-03-2025,3400.0,0.0,Paid
GPS,Toll,1124518,NON- AIS,,NON-AIS,ANNUAL,257988,Regular,ACTIVE,ACTIVE,,257,2025-06-24T10:24:38,202506,24-06-2025,3400.0,0.0,Paid
GPS,Market,1123962,NON- AIS,,NON-AIS,ANNUAL,26628,Regular,ACTIVE,ACTIVE,,257,2025-06-23T14:39:27,202506,23-06-2025,3400.0,0.0,Paid
GPS,Market,1120759,NON- AIS,,NON-AIS,ANNUAL,252790,Regular,ACTIVE,ACTIVE,,257,2025-06-19T15:44:29,202506,19-06-2025,3400.0,0.0,Paid
GPS,Market,1069947,NON- AIS,,NON-AIS,ANNUAL,39905,PayLater,ACTIVE,ACTIVE,,257,2025-04-17T19:33:59,202504,21-04-2025,3400.0,0.0,Paid
GPS,Market,1105092,NON- AIS,,NON-AIS,ANNUAL,566811,PayLater,ACTIVE,ACTIVE,,257,2025-05-31T13:28:53,202506,05-06-2025,2400.0,0.0,Paid
GPS,Market,1042833,NON- AIS,,NON-AIS,ANNUAL,150782,PayLater,ACTIVE,ACTIVE,,257,2025-03-17T17:57:17,202503,18-03-2025,3400.0,0.0,Paid
GPS,Market,1106661,NON- AIS,,NON-AIS,ANNUAL,716154,PayLater,ACTIVE,ACTIVE,,257,2025-06-02T16:46:12,202506,02-06-2025,3400.0,0.0,Paid
GPS,Tele,1116233,NON- AIS,,NON-AIS,ANNUAL,254761,PayLater,ACTIVE,ACTIVE,,257,2025-06-13T20:53:53,202506,17-06-2025,3000.0,0.0,Paid
GPS,Market,1024870,NON- AIS,,NON-AIS,ANNUAL,66887,PayLater,ACTIVE,ACTIVE,,257,2025-02-22T11:36:30,202503,01-03-2025,3500.0,0.0,Paid
GPS,Market,1046501,NON- AIS,,NON-AIS,ANNUAL,738941,PayLater,ACTIVE,ACTIVE,,257,2025-03-21T17:35:49,202503,22-03-2025,2650.0,0.0,Paid
GPS,Market,1073680,NON- AIS,,NON-AIS,ANNUAL,306774,PayLater,ACTIVE,ACTIVE,,257,2025-04-21T17:14:25,202504,23-04-2025,3400.0,0.0,Paid
GPS,Market,1080301,NON- AIS,,NON-AIS,ANNUAL,68868,PayLater,ACTIVE,ACTIVE,,257,2025-04-28T22:22:29,202504,29-04-2025,3599.0,0.0,Paid
GPS,Market,1087129,NON- AIS,,NON-AIS,ANNUAL,74950,Regular,ACTIVE,ACTIVE,,257,2025-05-08T11:07:07,202505,08-05-2025,3599.0,0.0,Paid
GPS,Market,1034037,NON- AIS,,NON-AIS,ANNUAL,25360,PayLater,ACTIVE,ACTIVE,,257,2025-03-06T10:16:58,202503,06-03-2025,3599.0,0.0,Paid
GPS,Market,1102482,NON- AIS,,NON-AIS,ANNUAL,65192,Regular,ACTIVE,ACTIVE,,257,2025-05-28T12:56:17,202505,28-05-2025,3599.0,0.0,Paid
GPS,Tele,1122503,NON- AIS,,NON-AIS,ANNUAL,602703,PayLater,ACTIVE,ACTIVE,,257,2025-06-21T13:40:27,202506,21-06-2025,3299.0,0.0,Paid
GPS,Market,1117731,NON- AIS,,NON-AIS,ANNUAL,400801,PayLater,ACTIVE,ACTIVE,,257,2025-06-16T12:48:42,202506,16-06-2025,2400.0,0.0,Paid
GPS,Market,1080780,NON- AIS,,NON-AIS,ANNUAL,665544,PayLater,ACTIVE,ACTIVE,,257,2025-04-29T15:03:20,202504,30-04-2025,2650.0,0.0,Paid
GPS,Tele,1061526,NON- AIS,,NON-AIS,ANNUAL,594168,PayLater,ACTIVE,ACTIVE,,257,2025-04-09T14:49:11,202504,09-04-2025,3699.0,300.0,Paid
GPS,Market,1096708,NON- AIS,,NON-AIS,ANNUAL,25541,PayLater,ACTIVE,ACTIVE,,257,2025-05-20T17:50:58,202505,20-05-2025,3400.0,0.0,Paid
GPS,Tele,1067908,NON- AIS,,NON-AIS,ANNUAL,493945,Regular,ACTIVE,ACTIVE,,257,2025-04-16T12:02:23,202504,16-04-2025,3300.0,0.0,Paid
GPS,Market,1122014,NON- AIS,,NON-AIS,ANNUAL,720745,PayLater,ACTIVE,ACTIVE,,257,2025-06-20T20:15:39,202506,21-06-2025,3699.0,300.0,Paid
GPS,Tele,1075234,NON- AIS,,NON-AIS,ANNUAL,254761,PayLater,ACTIVE,ACTIVE,,257,2025-04-23T12:50:31,202504,23-04-2025,3299.0,0.0,Paid
GPS,Market,1046499,NON- AIS,,NON-AIS,ANNUAL,814174,Regular,ACTIVE,ACTIVE,,257,2025-03-21T17:31:48,202503,21-03-2025,3400.0,0.0,Paid
GPS,Market,1093561,NON- AIS,,NON-AIS,ANNUAL,482059,Regular,ACTIVE,ACTIVE,,257,2025-05-16T14:06:17,202505,16-05-2025,3400.0,0.0,Paid
GPS,Market,1104719,NON- AIS,,NON-AIS,ANNUAL,566811,PayLater,ACTIVE,ACTIVE,,257,2025-05-30T22:25:48,202506,09-06-2025,2400.0,0.0,Paid
GPS,Market,1122229,NON- AIS,,NON-AIS,ANNUAL,160307,Regular,ACTIVE,ACTIVE,,257,2025-06-21T11:34:52,202506,21-06-2025,3400.0,0.0,Paid
GPS,Tele,943092,NON- AIS,,NON-AIS,ANNUAL,531460,PayLater,ACTIVE,ACTIVE,,115,2024-11-11T16:04:03,202504,09-04-2025,2650.0,0.0,Paid
GPS,Tele,1063832,NON- AIS,,NON-AIS,ANNUAL,942775,PayLater,ACTIVE,ACTIVE,,257,2025-04-11T17:37:00,202504,11-04-2025,3400.0,0.0,Paid
GPS,Market,1100598,NON- AIS,,NON-AIS,ANNUAL,718751,Regular,ACTIVE,ACTIVE,,257,2025-05-26T10:07:10,202505,26-05-2025,3400.0,0.0,Paid
GPS,Market,1034791,NON- AIS,,NON-AIS,ANNUAL,857004,Regular,ACTIVE,ACTIVE,,257,2025-03-06T19:48:58,202503,06-03-2025,3299.0,0.0,Paid
GPS,Tele,1118214,NON- AIS,,NON-AIS,ANNUAL,254761,PayLater,ACTIVE,ACTIVE,,257,2025-06-16T18:54:46,202506,30-06-2025,3000.0,0.0,Paid
GPS,Market,1037132,NON- AIS,,NON-AIS,ANNUAL,38914,PayLater,ACTIVE,ACTIVE,,257,2025-03-09T17:18:45,202503,10-03-2025,3400.0,0.0,Paid
GPS,Market,1058940,NON- AIS,,NON-AIS,ANNUAL,219933,PayLater,ACTIVE,ACTIVE,,257,2025-04-06T15:01:34,202504,13-04-2025,3400.0,0.0,Paid
GPS,Market,1042897,NON- AIS,,NON-AIS,ANNUAL,806735,PayLater,ACTIVE,ACTIVE,,257,2025-03-17T18:41:37,202503,21-03-2025,3299.0,0.0,Paid
GPS,Market,1093311,NON- AIS,,NON-AIS,ANNUAL,580559,PayLater,ACTIVE,ACTIVE,,257,2025-05-16T11:17:08,202505,21-05-2025,3400.0,0.0,Paid
GPS,Market,1071962,NON- AIS,,NON-AIS,ANNUAL,649230,PayLater,ACTIVE,ACTIVE,,257,2025-04-19T15:17:02,202504,23-04-2025,3400.0,0.0,Paid
GPS,Market,1110198,NON- AIS,,NON-AIS,ANNUAL,540127,PayLater,ACTIVE,ACTIVE,,257,2025-06-06T13:54:49,202506,07-06-2025,2500.0,0.0,Paid
GPS,Market,1036054,NON- AIS,,NON-AIS,ANNUAL,66856,PayLater,ACTIVE,ACTIVE,,257,2025-03-08T12:24:12,202503,13-03-2025,3000.0,0.0,Paid
GPS,Market,1056394,NON- AIS,,NON-AIS,ANNUAL,769247,PayLater,ACTIVE,ACTIVE,,257,2025-04-03T14:53:28,202504,12-04-2025,3400.0,0.0,Paid
GPS,Market,1073581,NON- AIS,,NON-AIS,ANNUAL,49390,Regular,ACTIVE,ACTIVE,,257,2025-04-21T15:53:39,202504,21-04-2025,3599.0,300.0,Paid
GPS,Market,1081795,NON- AIS,,NON-AIS,ANNUAL,215999,Regular,ACTIVE,ACTIVE,,257,2025-04-30T19:34:50,202504,30-04-2025,3400.0,0.0,Paid
GPS,Market,1059819,NON- AIS,,NON-AIS,ANNUAL,806735,PayLater,ACTIVE,ACTIVE,,257,2025-04-07T19:01:15,202504,07-04-2025,2650.0,0.0,Paid
GPS,Market,1034862,NON- AIS,,NON-AIS,ANNUAL,401714,Pay999,ACTIVE,ACTIVE,,257,2025-03-07T08:09:31,202503,19-03-2025,3400.0,0.0,Paid
GPS,Market,1069962,NON- AIS,,NON-AIS,ANNUAL,281082,PayLater,ACTIVE,ACTIVE,,257,2025-04-17T19:47:27,202504,19-04-2025,2650.0,0.0,Paid
GPS,Tele,1083338,NON- AIS,,NON-AIS,ANNUAL,456262,PayLater,ACTIVE,ACTIVE,,257,2025-05-03T10:33:07,202505,03-05-2025,3299.0,0.0,Paid
GPS,Market,1112054,NON- AIS,,NON-AIS,ANNUAL,735516,PayLater,ACTIVE,ACTIVE,,257,2025-06-09T14:36:09,202506,09-06-2025,3699.0,300.0,Paid
GPS,Market,1051965,NON- AIS,,NON-AIS,ANNUAL,61491,Regular,ACTIVE,ACTIVE,,257,2025-03-28T12:36:17,202503,28-03-2025,3400.0,0.0,Paid
GPS,Market,1042350,NON- AIS,,NON-AIS,ANNUAL,926455,PayLater,ACTIVE,ACTIVE,,257,2025-03-17T13:01:01,202503,22-03-2025,3299.0,300.0,Paid
GPS,Market,1050286,NON- AIS,,NON-AIS,ANNUAL,286594,PayLater,ACTIVE,ACTIVE,,257,2025-03-26T13:49:22,202503,29-03-2025,3449.0,0.0,Paid
GPS,Market,1083416,NON- AIS,,NON-AIS,ANNUAL,166704,Regular,ACTIVE,ACTIVE,,257,2025-05-03T11:29:29,202505,03-05-2025,3400.0,0.0,Paid
GPS,Market,1117880,NON- AIS,,NON-AIS,ANNUAL,592099,Regular,ACTIVE,ACTIVE,,257,2025-06-16T14:38:55,202506,16-06-2025,3000.0,0.0,Paid
GPS,Toll,1079383,NON- AIS,,NON-AIS,ANNUAL,318667,Regular,GenuineOrder,CANCELLED,,257,2025-04-27T17:49:57,202504,27-04-2025,3400.0,0.0,Paid
GPS,Market,1058015,NON- AIS,,NON-AIS,ANNUAL,54356,Regular,ACTIVE,ACTIVE,,257,2025-04-05T11:37:56,202504,05-04-2025,3400.0,0.0,Paid
GPS,Market,1064024,NON- AIS,,NON-AIS,ANNUAL,787186,Regular,GenuineOrder,CANCELLED,,257,2025-04-11T21:43:13,202504,11-04-2025,3400.0,0.0,Paid
GPS,Market,1079741,NON- AIS,,NON-AIS,ANNUAL,343700,Regular,ACTIVE,ACTIVE,,257,2025-04-28T13:07:27,202504,28-04-2025,3299.0,0.0,Paid
GPS,Market,1034634,NON- AIS,,NON-AIS,ANNUAL,864653,Regular,ACTIVE,ACTIVE,,257,2025-03-06T16:49:58,202503,06-03-2025,3000.0,0.0,Paid
GPS,Market,1044014,NON- AIS,,NON-AIS,ANNUAL,32483,Regular,GenuineOrder,CANCELLED,,257,2025-03-19T10:24:34,202503,19-03-2025,3400.0,0.0,Paid
GPS,Tele,1050607,NON- AIS,,NON-AIS,ANNUAL,534126,PayLater,GenuineOrder,CANCELLED,,257,2025-03-26T17:15:11,202503,26-03-2025,3299.0,0.0,Paid
GPS,Tele,1038052,NON- AIS,,NON-AIS,ANNUAL,574235,Regular,GenuineOrder,CANCELLED,,257,2025-03-10T19:10:14,202503,10-03-2025,3999.0,0.0,Paid
GPS,Tele,1048232,NON- AIS,,NON-AIS,ANNUAL,817460,PayLater,GenuineOrder,CANCELLED,,257,2025-03-24T10:41:20,202503,24-03-2025,3598.5,600.0,Paid
GPS,Tele,1105040,NON- AIS,,NON-AIS,ANNUAL,159060,PayLater,CONFIRMED,CONFIRMED,,257,2025-05-31T13:08:32,202505,31-05-2025,3000.0,0.0,Paid
GPS,Market,1054299,NON- AIS,,NON-AIS,ANNUAL,269279,Regular,GenuineOrder,CANCELLED,,257,2025-03-31T22:15:20,202503,31-03-2025,3299.0,0.0,Paid
GPS,Tele,1080571,NON- AIS,,NON-AIS,ANNUAL,448492,PayLater,GenuineOrder,CANCELLED,,257,2025-04-29T12:34:49,202504,29-04-2025,3599.0,300.0,Paid
GPS,Tele,1061871,NON- AIS,,NON-AIS,ANNUAL,309458,PayLater,CONFIRMED,CONFIRMED,,257,2025-04-09T18:53:00,202504,09-04-2025,3400.0,0.0,Paid
GPS,Market,1043333,NON- AIS,,NON-AIS,ANNUAL,478191,Regular,GenuineOrder,CANCELLED,,257,2025-03-18T13:10:02,202503,18-03-2025,3800.0,300.0,Paid
GPS,Market,1126027,NON- AIS,,NON-AIS,ANNUAL,787186,Regular,CONFIRMED,CONFIRMED,,257,2025-06-25T16:24:37,202506,25-06-2025,3400.0,0.0,Paid
GPS,Tele,1099227,NON- AIS,,NON-AIS,ANNUAL,585361,PayLater,CONFIRMED,CONFIRMED,,257,2025-05-23T18:26:23,202505,23-05-2025,2650.0,0.0,Paid
GPS,Market,1110793,NON- AIS,,NON-AIS,ANNUAL,73266,PayLater,ACTIVE,ACTIVE,,257,2025-06-07T10:41:29,202506,09-06-2025,3400.0,0.0,Paid
GPS,Market,1121848,NON- AIS,,NON-AIS,ANNUAL,144209,PayLater,ACTIVE,ACTIVE,,257,2025-06-20T17:33:43,202506,21-06-2025,3200.0,0.0,Paid
GPS,Market,1123555,NON- AIS,,NON-AIS,ANNUAL,437657,PayLater,ACTIVE,ACTIVE,,257,2025-06-23T10:14:07,202506,23-06-2025,3400.0,0.0,Paid
GPS,Market,1058905,NON- AIS,,NON-AIS,ANNUAL,870762,PayLater,ACTIVE,ACTIVE,,257,2025-04-06T13:52:04,202504,25-04-2025,3400.0,0.0,Paid
GPS,Market,1050122,NON- AIS,,NON-AIS,ANNUAL,633728,PayLater,ACTIVE,ACTIVE,,257,2025-03-26T11:55:07,202503,26-03-2025,3400.0,0.0,Paid
GPS,Tele,1061815,NON- AIS,,NON-AIS,ANNUAL,826577,Regular,ACTIVE,ACTIVE,,257,2025-04-09T18:03:58,202504,09-04-2025,2650.2,0.0,Paid
GPS,Tele,1047885,NON- AIS,,NON-AIS,ANNUAL,152879,PayLater,ACTIVE,ACTIVE,,257,2025-03-23T12:46:48,202503,23-03-2025,3299.0,0.0,Paid
GPS,Market,1055390,NON- AIS,,NON-AIS,ANNUAL,915475,Regular,ACTIVE,ACTIVE,,257,2025-04-02T12:59:21,202504,02-04-2025,3400.0,0.0,Paid
GPS,Market,1104771,NON- AIS,,NON-AIS,ANNUAL,652956,PayLater,ACTIVE,ACTIVE,,257,2025-05-31T09:47:05,202505,31-05-2025,3699.0,300.0,Paid
GPS,Market,1032724,NON- AIS,,NON-AIS,ANNUAL,232670,PayLater,ACTIVE,ACTIVE,,257,2025-03-04T14:52:21,202503,24-03-2025,3599.0,0.0,Paid
GPS,Market,1085207,NON- AIS,,NON-AIS,ANNUAL,680551,Regular,ACTIVE,ACTIVE,,257,2025-05-05T18:05:49,202505,05-05-2025,2500.0,0.0,Paid
GPS,Market,1050465,NON- AIS,,NON-AIS,ANNUAL,477669,Regular,ACTIVE,ACTIVE,,257,2025-03-26T15:42:48,202503,26-03-2025,3299.0,0.0,Paid
GPS,Market,1053265,NON- AIS,,NON-AIS,ANNUAL,574178,PayLater,ACTIVE,ACTIVE,,257,2025-03-29T19:27:43,202503,29-03-2025,3699.0,300.0,Paid
GPS,Market,1121613,NON- AIS,,NON-AIS,ANNUAL,752545,Regular,ACTIVE,ACTIVE,,257,2025-06-20T14:46:59,202506,20-06-2025,3400.0,0.0,Paid
GPS,Market,1029448,NON- AIS,,NON-AIS,ANNUAL,265858,PayLater,ACTIVE,ACTIVE,,257,2025-02-28T12:10:12,202503,08-03-2025,3400.0,0.0,Paid
GPS,Market,1093035,NON- AIS,,NON-AIS,ANNUAL,835193,Regular,ACTIVE,ACTIVE,,257,2025-05-15T18:02:36,202505,15-05-2025,3500.0,0.0,Paid
GPS,Market,1052174,NON- AIS,,NON-AIS,ANNUAL,696660,PayLater,ACTIVE,ACTIVE,,257,2025-03-28T14:57:53,202503,29-03-2025,3500.0,0.0,Paid
GPS,Market,1038339,NON- AIS,,NON-AIS,ANNUAL,66642,Regular,ACTIVE,ACTIVE,,257,2025-03-11T11:53:41,202503,11-03-2025,3800.0,0.0,Paid
GPS,Market,1055752,NON- AIS,,NON-AIS,ANNUAL,716154,PayLater,ACTIVE,ACTIVE,,257,2025-04-02T17:14:42,202504,08-04-2025,3400.0,0.0,Paid
GPS,Market,1056838,NON- AIS,,NON-AIS,ANNUAL,714066,PayLater,ACTIVE,ACTIVE,,257,2025-04-03T20:46:47,202504,14-04-2025,3599.0,0.0,Paid
GPS,Market,1061858,NON- AIS,,NON-AIS,ANNUAL,136789,Pay999,ACTIVE,ACTIVE,,257,2025-04-09T18:46:02,202504,17-04-2025,3599.0,0.0,Paid
GPS,Market,1084278,NON- AIS,,NON-AIS,ANNUAL,564811,PayLater,ACTIVE,ACTIVE,,257,2025-05-04T12:08:36,202505,15-05-2025,3400.0,0.0,Paid
GPS,Market,1117186,NON- AIS,,NON-AIS,ANNUAL,750439,Regular,ACTIVE,ACTIVE,,257,2025-06-15T10:47:54,202506,15-06-2025,3699.0,300.0,Paid
GPS,Market,1083213,NON- AIS,,NON-AIS,ANNUAL,656925,PayLater,ACTIVE,ACTIVE,,257,2025-05-02T21:00:25,202505,03-05-2025,3699.0,300.0,Paid
GPS,Tele,1098193,NON- AIS,,NON-AIS,ANNUAL,668713,PayLater,ACTIVE,ACTIVE,,257,2025-05-22T16:30:04,202505,22-05-2025,3299.0,0.0,Paid
GPS,Market,1091427,NON- AIS,,NON-AIS,ANNUAL,566984,PayLater,ACTIVE,ACTIVE,,257,2025-05-13T18:33:46,202505,17-05-2025,3299.0,0.0,Paid
GPS,Market,1027310,NON- AIS,,NON-AIS,ANNUAL,854252,PayLater,ACTIVE,ACTIVE,,257,2025-02-25T16:13:00,202503,11-03-2025,2650.0,0.0,Paid
GPS,Toll,1068499,NON- AIS,,NON-AIS,ANNUAL,631261,Regular,ACTIVE,ACTIVE,,257,2025-04-16T16:31:44,202504,16-04-2025,3400.0,0.0,Paid
GPS,Market,1108047,NON- AIS,,NON-AIS,ANNUAL,478191,Regular,ACTIVE,ACTIVE,,257,2025-06-04T11:06:56,202506,04-06-2025,3699.0,300.0,Paid
GPS,Tele,1118744,NON- AIS,,NON-AIS,ANNUAL,231250,PayLater,ACTIVE,ACTIVE,,257,2025-06-17T14:29:33,202506,17-06-2025,2650.0,0.0,Paid
GPS,Market,1107476,NON- AIS,,NON-AIS,ANNUAL,34548,Regular,ACTIVE,ACTIVE,,257,2025-06-03T15:35:43,202506,03-06-2025,3400.0,0.0,Paid
GPS,Market,1030657,NON- AIS,,NON-AIS,ANNUAL,609744,Regular,ACTIVE,ACTIVE,,257,2025-03-01T15:26:03,202503,01-03-2025,3400.0,0.0,Paid
